Timestamp,timeseries_id,Seconds_EnergyConsumption,location,inhabitants
2023-05-22 14:48:41.771198,55sanierung-apartment,19697.44,street c,3
2023-05-22 14:48:41.771252,56sanierung-apartment,24301.96,street c,3
2023-05-22 14:48:41.771306,57sanierung-apartment,10626.66,street a,4
2023-05-22 14:48:41.771360,58sanierung-apartment,31991.65,street b,5
2023-05-22 14:48:41.771414,59sanierung-apartment,6780.28,street c,1
2023-05-22 14:48:41.771468,60sanierung-apartment,38660.25,street c,4
2023-05-22 14:48:41.771608,61sanierung-apartment,10737.7,street a,2
2023-05-22 14:48:41.771677,62sanierung-apartment,20149.16,street b,4
2023-05-22 14:48:41.771733,63sanierung-apartment,3350.46,street c,1
2023-05-22 14:48:41.771787,64sanierung-apartment,39307.58,street c,5
2023-05-22 14:48:41.771840,65sanierung-apartment,7600.17,street a,3
2023-05-22 14:48:41.771894,66sanierung-apartment,15724.74,street b,4
2023-05-22 14:48:41.771947,67sanierung-apartment,23740.12,street c,3
2023-05-22 14:48:41.772000,68sanierung-apartment,5206.11,street c,3
2023-05-22 14:48:41.772054,69sanierung-apartment,5024.15,street a,5
2023-05-22 14:48:41.772107,70sanierung-apartment,10807.63,street b,2
2023-05-22 14:48:41.772160,71sanierung-apartment,47561.14,street c,5
2023-05-22 14:48:41.772213,72sanierung-apartment,7071.51,street c,4
2023-05-22 14:48:41.772266,73sanierung-apartment,7629.55,street a,1
2023-05-22 14:48:41.772320,74sanierung-apartment,13221.45,street b,3
2023-05-22 14:48:41.772373,75sanierung-apartment,41415.97,street c,5
2023-05-22 14:48:41.772427,76sanierung-apartment,11994.27,street c,2
2023-05-22 14:48:41.772555,77sanierung-apartment,5321.09,street a,4
2023-05-22 14:48:41.772637,78sanierung-apartment,5245.01,street b,4
2023-05-22 14:48:41.772692,79sanierung-apartment,17840.77,street c,4
2023-05-22 14:48:41.772745,80sanierung-apartment,3430.54,street c,1
2023-05-22 14:48:41.772798,81sanierung-apartment,3336.52,street a,1
2023-05-22 14:48:41.772850,82sanierung-apartment,5690.19,street b,1
2023-05-22 14:48:41.772901,83sanierung-apartment,20502.24,street c,4
2023-05-22 14:48:41.772954,84sanierung-apartment,16028.8,street c,3
2023-05-22 14:48:41.773006,85sanierung-apartment,15378.45,street a,2
2023-05-22 14:48:41.773059,86sanierung-apartment,6200.74,street b,5
2023-05-22 14:48:41.773112,87sanierung-apartment,15685.43,street c,3
2023-05-22 14:48:41.773166,88sanierung-apartment,26722.27,street c,3
2023-05-22 14:48:41.773218,89sanierung-apartment,9944.07,street a,1
2023-05-22 14:48:41.773271,90sanierung-apartment,35445.66,street b,5
2023-05-22 14:48:41.773323,91sanierung-apartment,7334.73,street c,3
2023-05-22 14:48:41.773375,92sanierung-apartment,13692.55,street c,2
2023-05-22 14:48:41.773427,93sanierung-apartment,4076.31,street a,3
2023-05-22 14:48:41.773567,94sanierung-apartment,17360.38,street b,2
2023-05-22 14:48:41.773643,95sanierung-apartment,11007.9,street c,2
2023-05-22 14:48:41.773698,96sanierung-apartment,1901.88,street c,1
2023-05-22 14:48:41.773750,97sanierung-apartment,15605.38,street a,5
2023-05-22 14:48:41.773804,98sanierung-apartment,12454.66,street b,2
2023-05-22 14:48:41.773859,99sanierung-apartment,2282.19,street c,1
2023-05-22 14:48:41.879083,1sanierung-apartment,37819.0,street a,4
2023-05-22 14:48:41.879363,2sanierung-apartment,10717.12,street b,5
2023-05-22 14:48:41.879447,3sanierung-apartment,6819.31,street c,3
2023-05-22 14:48:41.879527,4sanierung-apartment,14506.53,street c,3
2023-05-22 14:48:41.879587,5sanierung-apartment,43154.13,street a,5
2023-05-22 14:48:41.879642,6sanierung-apartment,17636.75,street b,3
2023-05-22 14:48:41.879695,7sanierung-apartment,6086.69,street c,1
2023-05-22 14:48:41.879750,8sanierung-apartment,4062.25,street c,2
2023-05-22 14:48:41.879804,9sanierung-apartment,17844.48,street a,5
2023-05-22 14:48:41.879859,10sanierung-apartment,7701.79,street b,3
2023-05-22 14:48:41.879913,11sanierung-apartment,29070.45,street c,3
2023-05-22 14:48:41.879967,12sanierung-apartment,26832.14,street c,5
2023-05-22 14:48:41.880021,13sanierung-apartment,5658.26,street a,1
2023-05-22 14:48:41.880074,14sanierung-apartment,11485.59,street b,2
2023-05-22 14:48:41.880127,15sanierung-apartment,22169.11,street c,5
2023-05-22 14:48:41.880184,16sanierung-apartment,37695.26,street c,5
2023-05-22 14:48:41.880238,17sanierung-apartment,28878.6,street a,3
2023-05-22 14:48:41.880291,18sanierung-apartment,14031.93,street b,4
2023-05-22 14:48:41.880345,19sanierung-apartment,4542.11,street c,1
2023-05-22 14:48:41.880398,20sanierung-apartment,16662.06,street c,2
2023-05-22 14:48:41.880460,21sanierung-apartment,6454.48,street a,4
2023-05-22 14:48:41.880531,22sanierung-apartment,17103.24,street b,3
2023-05-22 14:48:41.880585,23sanierung-apartment,3818.74,street c,1
2023-05-22 14:48:41.880638,24sanierung-apartment,24429.95,street c,3
2023-05-22 14:48:41.880691,25sanierung-apartment,17318.33,street a,4
2023-05-22 14:48:41.880744,26sanierung-apartment,14408.87,street b,2
2023-05-22 14:48:41.880798,27sanierung-apartment,5005.33,street c,1
2023-05-22 14:48:41.880851,28sanierung-apartment,7774.52,street c,1
2023-05-22 14:48:41.880904,29sanierung-apartment,37587.44,street a,5
2023-05-22 14:48:41.880957,30sanierung-apartment,6361.09,street b,3
2023-05-22 14:48:41.881010,31sanierung-apartment,27301.35,street c,3
2023-05-22 14:48:41.881065,32sanierung-apartment,5815.12,street c,1
2023-05-22 14:48:41.881119,33sanierung-apartment,10814.86,street a,4
2023-05-22 14:48:41.881172,34sanierung-apartment,31053.41,street b,4
2023-05-22 14:48:41.881225,35sanierung-apartment,25453.92,street c,3
2023-05-22 14:48:41.881279,36sanierung-apartment,21925.07,street c,5
2023-05-22 14:48:41.881332,37sanierung-apartment,18767.22,street a,3
2023-05-22 14:48:41.881385,38sanierung-apartment,47827.2,street b,5
2023-05-22 14:48:41.881454,39sanierung-apartment,45687.38,street c,5
2023-05-22 14:48:41.881516,40sanierung-apartment,29430.89,street c,5
2023-05-22 14:48:41.881901,41sanierung-apartment,5586.26,street a,5
2023-05-22 14:48:41.882005,42sanierung-apartment,9907.94,street b,3
2023-05-22 14:48:41.882064,43sanierung-apartment,18168.35,street c,4
2023-05-22 14:48:41.882122,44sanierung-apartment,6611.23,street c,1
2023-05-22 14:48:41.882177,45sanierung-apartment,3319.8,street a,3
2023-05-22 14:48:41.882230,46sanierung-apartment,39036.19,street b,5
2023-05-22 14:48:41.882284,47sanierung-apartment,24732.41,street c,4
2023-05-22 14:48:41.882337,48sanierung-apartment,38601.49,street c,5
2023-05-22 14:48:41.882391,49sanierung-apartment,35678.84,street a,5
2023-05-22 14:48:41.882635,50sanierung-apartment,46185.43,street b,5
2023-05-22 14:48:41.882908,51sanierung-apartment,44089.08,street c,5
2023-05-22 14:48:41.882999,52sanierung-apartment,5494.75,street c,1
2023-05-22 14:48:41.883055,53sanierung-apartment,36196.62,street a,5
2023-05-22 14:48:41.883107,54sanierung-apartment,19173.37,street b,2
2023-05-22 14:48:41.883160,55sanierung-apartment,9165.56,street c,3
2023-05-22 14:48:41.883213,56sanierung-apartment,8040.27,street c,3
2023-05-22 14:48:41.883266,57sanierung-apartment,33457.11,street a,4
2023-05-22 14:48:41.883320,58sanierung-apartment,26368.99,street b,5
2023-05-22 14:48:41.883376,59sanierung-apartment,5414.12,street c,1
2023-05-22 14:48:41.883442,60sanierung-apartment,31068.06,street c,4
2023-05-22 14:48:41.883495,61sanierung-apartment,2708.22,street a,2
2023-05-22 14:48:41.883548,62sanierung-apartment,6637.5,street b,4
2023-05-22 14:48:41.883600,63sanierung-apartment,3005.99,street c,1
2023-05-22 14:48:41.883653,64sanierung-apartment,9866.67,street c,5
2023-05-22 14:48:41.883707,65sanierung-apartment,22516.71,street a,3
2023-05-22 14:48:41.883761,66sanierung-apartment,18673.81,street b,4
2023-05-22 14:48:41.883813,67sanierung-apartment,13973.4,street c,3
2023-05-22 14:48:41.883866,68sanierung-apartment,19158.63,street c,3
2023-05-22 14:48:41.883918,69sanierung-apartment,14258.68,street a,5
2023-05-22 14:48:41.883971,70sanierung-apartment,16585.18,street b,2
2023-05-22 14:48:41.884023,71sanierung-apartment,10859.38,street c,5
2023-05-22 14:48:41.884076,72sanierung-apartment,8527.62,street c,4
2023-05-22 14:48:41.884129,73sanierung-apartment,7270.27,street a,1
2023-05-22 14:48:41.884183,74sanierung-apartment,28817.48,street b,3
2023-05-22 14:48:41.884236,75sanierung-apartment,16589.85,street c,5
2023-05-22 14:48:41.884288,76sanierung-apartment,6214.34,street c,2
2023-05-22 14:48:41.884346,77sanierung-apartment,4078.62,street a,4
2023-05-22 14:48:41.884411,78sanierung-apartment,33488.2,street b,4
2023-05-22 14:48:41.884465,79sanierung-apartment,6034.11,street c,4
2023-05-22 14:48:41.884517,80sanierung-apartment,4529.91,street c,1
2023-05-22 14:48:41.884571,81sanierung-apartment,4498.95,street a,1
2023-05-22 14:48:41.884625,82sanierung-apartment,1145.98,street b,1
2023-05-22 14:48:41.884677,83sanierung-apartment,32105.98,street c,4
2023-05-22 14:48:41.884730,84sanierung-apartment,10685.22,street c,3
2023-05-22 14:48:41.884783,85sanierung-apartment,4898.18,street a,2
2023-05-22 14:48:41.884836,86sanierung-apartment,35630.36,street b,5
2023-05-22 14:48:41.884889,87sanierung-apartment,3920.96,street c,3
2023-05-22 14:48:41.884941,88sanierung-apartment,23646.26,street c,3
2023-05-22 14:48:41.884994,89sanierung-apartment,7441.99,street a,1
2023-05-22 14:48:41.885046,90sanierung-apartment,37532.65,street b,5
2023-05-22 14:48:41.885098,91sanierung-apartment,20912.68,street c,3
2023-05-22 14:48:41.885150,92sanierung-apartment,2744.65,street c,2
2023-05-22 14:48:41.885204,93sanierung-apartment,12177.56,street a,3
2023-05-22 14:48:41.885257,94sanierung-apartment,11806.39,street b,2
2023-05-22 14:48:41.885309,95sanierung-apartment,14136.02,street c,2
2023-05-22 14:48:41.885388,96sanierung-apartment,1293.01,street c,1
2023-05-22 14:48:41.885447,97sanierung-apartment,45462.18,street a,5
2023-05-22 14:48:41.885501,98sanierung-apartment,9682.91,street b,2
2023-05-22 14:48:41.885554,99sanierung-apartment,3014.42,street c,1
2023-05-22 14:48:41.986348,1sanierung-apartment,13319.7,street a,4
2023-05-22 14:48:41.986529,2sanierung-apartment,29337.83,street b,5
2023-05-22 14:48:41.986581,3sanierung-apartment,10871.56,street c,3
2023-05-22 14:48:41.986620,4sanierung-apartment,8931.36,street c,3
2023-05-22 14:48:41.986657,5sanierung-apartment,15103.1,street a,5
2023-05-22 14:48:41.986694,6sanierung-apartment,7974.97,street b,3
2023-05-22 14:48:41.986729,7sanierung-apartment,1902.62,street c,1
2023-05-22 14:48:41.986765,8sanierung-apartment,19453.65,street c,2
2023-05-22 14:48:41.986800,9sanierung-apartment,16375.23,street a,5
2023-05-22 14:48:41.986835,10sanierung-apartment,3048.08,street b,3
2023-05-22 14:48:41.986870,11sanierung-apartment,24299.71,street c,3
2023-05-22 14:48:41.986905,12sanierung-apartment,30251.3,street c,5
2023-05-22 14:48:41.986939,13sanierung-apartment,9898.63,street a,1
2023-05-22 14:48:41.986974,14sanierung-apartment,4294.83,street b,2
2023-05-22 14:48:41.987008,15sanierung-apartment,39652.58,street c,5
2023-05-22 14:48:41.987042,16sanierung-apartment,47564.61,street c,5
2023-05-22 14:48:41.987076,17sanierung-apartment,26579.47,street a,3
2023-05-22 14:48:41.987113,18sanierung-apartment,9298.75,street b,4
2023-05-22 14:48:41.987148,19sanierung-apartment,8544.43,street c,1
2023-05-22 14:48:41.987182,20sanierung-apartment,7492.71,street c,2
2023-05-22 14:48:41.987216,21sanierung-apartment,5268.54,street a,4
2023-05-22 14:48:41.987251,22sanierung-apartment,22737.72,street b,3
2023-05-22 14:48:41.987285,23sanierung-apartment,7156.11,street c,1
2023-05-22 14:48:41.987319,24sanierung-apartment,14541.87,street c,3
2023-05-22 14:48:41.987354,25sanierung-apartment,33990.82,street a,4
2023-05-22 14:48:41.987388,26sanierung-apartment,4067.25,street b,2
2023-05-22 14:48:41.987423,27sanierung-apartment,8913.35,street c,1
2023-05-22 14:48:41.987457,28sanierung-apartment,4354.26,street c,1
2023-05-22 14:48:41.987491,29sanierung-apartment,41529.71,street a,5
2023-05-22 14:48:41.987526,30sanierung-apartment,15702.44,street b,3
2023-05-22 14:48:41.987560,31sanierung-apartment,22751.2,street c,3
2023-05-22 14:48:41.987595,32sanierung-apartment,2882.98,street c,1
2023-05-22 14:48:41.987629,33sanierung-apartment,25540.75,street a,4
2023-05-22 14:48:41.987666,34sanierung-apartment,20252.81,street b,4
2023-05-22 14:48:41.987700,35sanierung-apartment,12600.21,street c,3
2023-05-22 14:48:41.987735,36sanierung-apartment,11751.22,street c,5
2023-05-22 14:48:41.987770,37sanierung-apartment,14059.69,street a,3
2023-05-22 14:48:41.987804,38sanierung-apartment,13167.02,street b,5
2023-05-22 14:48:41.987839,39sanierung-apartment,9098.88,street c,5
2023-05-22 14:48:41.987873,40sanierung-apartment,18195.07,street c,5
2023-05-22 14:48:41.987907,41sanierung-apartment,42503.12,street a,5
2023-05-22 14:48:41.987941,42sanierung-apartment,3540.43,street b,3
2023-05-22 14:48:41.987976,43sanierung-apartment,36759.82,street c,4
2023-05-22 14:48:41.988010,44sanierung-apartment,7387.79,street c,1
2023-05-22 14:48:41.988044,45sanierung-apartment,20088.54,street a,3
2023-05-22 14:48:41.988078,46sanierung-apartment,34956.79,street b,5
2023-05-22 14:48:41.988112,47sanierung-apartment,9072.0,street c,4
2023-05-22 14:48:41.988146,48sanierung-apartment,5058.24,street c,5
2023-05-22 14:48:41.988180,49sanierung-apartment,29546.57,street a,5
2023-05-22 14:48:41.988215,50sanierung-apartment,10807.7,street b,5
2023-05-22 14:48:41.988249,51sanierung-apartment,34375.72,street c,5
2023-05-22 14:48:41.988283,52sanierung-apartment,9809.26,street c,1
2023-05-22 14:48:41.988318,53sanierung-apartment,20473.5,street a,5
2023-05-22 14:48:41.988352,54sanierung-apartment,12685.46,street b,2
2023-05-22 14:48:41.988386,55sanierung-apartment,27143.22,street c,3
2023-05-22 14:48:41.988420,56sanierung-apartment,5371.63,street c,3
2023-05-22 14:48:41.988454,57sanierung-apartment,14118.33,street a,4
2023-05-22 14:48:41.988488,58sanierung-apartment,28172.08,street b,5
2023-05-22 14:48:41.988522,59sanierung-apartment,9461.41,street c,1
2023-05-22 14:48:41.988870,60sanierung-apartment,28492.19,street c,4
2023-05-22 14:48:41.988961,61sanierung-apartment,4511.75,street a,2
2023-05-22 14:48:41.989244,62sanierung-apartment,18882.1,street b,4
2023-05-22 14:48:41.989304,63sanierung-apartment,3060.67,street c,1
2023-05-22 14:48:41.989353,64sanierung-apartment,21299.52,street c,5
2023-05-22 14:48:41.989401,65sanierung-apartment,7903.17,street a,3
2023-05-22 14:48:41.989448,66sanierung-apartment,14338.78,street b,4
2023-05-22 14:48:41.989495,67sanierung-apartment,21565.28,street c,3
2023-05-22 14:48:41.989542,68sanierung-apartment,7457.24,street c,3
2023-05-22 14:48:41.989588,69sanierung-apartment,5997.27,street a,5
2023-05-22 14:48:41.989634,70sanierung-apartment,17995.4,street b,2
2023-05-22 14:48:41.989680,71sanierung-apartment,12363.85,street c,5
2023-05-22 14:48:41.989725,72sanierung-apartment,20904.08,street c,4
2023-05-22 14:48:41.989771,73sanierung-apartment,1178.45,street a,1
2023-05-22 14:48:41.989817,74sanierung-apartment,13972.42,street b,3
2023-05-22 14:48:41.989863,75sanierung-apartment,35508.37,street c,5
2023-05-22 14:48:41.989910,76sanierung-apartment,4455.49,street c,2
2023-05-22 14:48:41.989956,77sanierung-apartment,11971.79,street a,4
2023-05-22 14:48:41.990001,78sanierung-apartment,6372.44,street b,4
2023-05-22 14:48:41.990047,79sanierung-apartment,12835.29,street c,4
2023-05-22 14:48:41.990190,80sanierung-apartment,7293.82,street c,1
2023-05-22 14:48:41.990248,81sanierung-apartment,5018.31,street a,1
2023-05-22 14:48:41.990295,82sanierung-apartment,5881.1,street b,1
2023-05-22 14:48:41.990341,83sanierung-apartment,6549.65,street c,4
2023-05-22 14:48:41.990388,84sanierung-apartment,10228.75,street c,3
2023-05-22 14:48:41.990435,85sanierung-apartment,12176.24,street a,2
2023-05-22 14:48:41.990481,86sanierung-apartment,24113.18,street b,5
2023-05-22 14:48:41.990527,87sanierung-apartment,8021.91,street c,3
2023-05-22 14:48:41.990572,88sanierung-apartment,13644.34,street c,3
2023-05-22 14:48:41.990618,89sanierung-apartment,9384.58,street a,1
2023-05-22 14:48:41.990664,90sanierung-apartment,37410.85,street b,5
2023-05-22 14:48:41.990709,91sanierung-apartment,20797.77,street c,3
2023-05-22 14:48:41.990756,92sanierung-apartment,17159.38,street c,2
2023-05-22 14:48:41.990972,93sanierung-apartment,29083.68,street a,3
2023-05-22 14:48:41.991031,94sanierung-apartment,3546.59,street b,2
2023-05-22 14:48:41.991077,95sanierung-apartment,14313.25,street c,2
2023-05-22 14:48:41.991186,96sanierung-apartment,1665.1,street c,1
2023-05-22 14:48:41.991254,97sanierung-apartment,5201.03,street a,5
2023-05-22 14:48:41.991301,98sanierung-apartment,8558.13,street b,2
2023-05-22 14:48:41.991346,99sanierung-apartment,8993.81,street c,1
2023-05-22 14:48:42.099148,1sanierung-apartment,16906.48,street a,4
2023-05-22 14:48:42.099415,2sanierung-apartment,38923.16,street b,5
2023-05-22 14:48:42.099495,3sanierung-apartment,14022.01,street c,3
2023-05-22 14:48:42.099555,4sanierung-apartment,12002.95,street c,3
2023-05-22 14:48:42.099611,5sanierung-apartment,23316.24,street a,5
2023-05-22 14:48:42.099666,6sanierung-apartment,7821.16,street b,3
2023-05-22 14:48:42.099721,7sanierung-apartment,4498.53,street c,1
2023-05-22 14:48:42.099775,8sanierung-apartment,15278.67,street c,2
2023-05-22 14:48:42.099829,9sanierung-apartment,27570.09,street a,5
2023-05-22 14:48:42.099882,10sanierung-apartment,5135.62,street b,3
2023-05-22 14:48:42.099936,11sanierung-apartment,29671.03,street c,3
2023-05-22 14:48:42.099990,12sanierung-apartment,29624.79,street c,5
2023-05-22 14:48:42.100045,13sanierung-apartment,5136.13,street a,1
2023-05-22 14:48:42.100100,14sanierung-apartment,19450.49,street b,2
2023-05-22 14:48:42.100154,15sanierung-apartment,18816.88,street c,5
2023-05-22 14:48:42.100207,16sanierung-apartment,41388.92,street c,5
2023-05-22 14:48:42.100261,17sanierung-apartment,3679.55,street a,3
2023-05-22 14:48:42.100313,18sanierung-apartment,14722.26,street b,4
2023-05-22 14:48:42.100366,19sanierung-apartment,4865.87,street c,1
2023-05-22 14:48:42.100419,20sanierung-apartment,17464.9,street c,2
2023-05-22 14:48:42.100472,21sanierung-apartment,25939.57,street a,4
2023-05-22 14:48:42.100525,22sanierung-apartment,27820.27,street b,3
2023-05-22 14:48:42.100579,23sanierung-apartment,2963.13,street c,1
2023-05-22 14:48:42.100633,24sanierung-apartment,9195.77,street c,3
2023-05-22 14:48:42.100688,25sanierung-apartment,23425.35,street a,4
2023-05-22 14:48:42.100742,26sanierung-apartment,11303.4,street b,2
2023-05-22 14:48:42.100796,27sanierung-apartment,8965.66,street c,1
2023-05-22 14:48:42.100850,28sanierung-apartment,6791.73,street c,1
2023-05-22 14:48:42.100903,29sanierung-apartment,37948.26,street a,5
2023-05-22 14:48:42.100955,30sanierung-apartment,25811.85,street b,3
2023-05-22 14:48:42.101009,31sanierung-apartment,3226.22,street c,3
2023-05-22 14:48:42.101061,32sanierung-apartment,4278.36,street c,1
2023-05-22 14:48:42.101114,33sanierung-apartment,4802.76,street a,4
2023-05-22 14:48:42.101168,34sanierung-apartment,26809.88,street b,4
2023-05-22 14:48:42.101221,35sanierung-apartment,10965.16,street c,3
2023-05-22 14:48:42.101274,36sanierung-apartment,38512.9,street c,5
2023-05-22 14:48:42.101331,37sanierung-apartment,26594.1,street a,3
2023-05-22 14:48:42.101385,38sanierung-apartment,12954.2,street b,5
2023-05-22 14:48:42.101438,39sanierung-apartment,17625.47,street c,5
2023-05-22 14:48:42.101491,40sanierung-apartment,31787.06,street c,5
2023-05-22 14:48:42.101544,41sanierung-apartment,48496.07,street a,5
2023-05-22 14:48:42.101598,42sanierung-apartment,25277.77,street b,3
2023-05-22 14:48:42.101650,43sanierung-apartment,39061.99,street c,4
2023-05-22 14:48:42.101703,44sanierung-apartment,6776.48,street c,1
2023-05-22 14:48:42.101755,45sanierung-apartment,19950.84,street a,3
2023-05-22 14:48:42.101808,46sanierung-apartment,11802.04,street b,5
2023-05-22 14:48:42.101861,47sanierung-apartment,30956.26,street c,4
2023-05-22 14:48:42.101915,48sanierung-apartment,28678.85,street c,5
2023-05-22 14:48:42.101969,49sanierung-apartment,29581.42,street a,5
2023-05-22 14:48:42.102022,50sanierung-apartment,49734.87,street b,5
2023-05-22 14:48:42.102075,51sanierung-apartment,22040.0,street c,5
2023-05-22 14:48:42.102129,52sanierung-apartment,7947.39,street c,1
2023-05-22 14:48:42.102185,53sanierung-apartment,16170.89,street a,5
2023-05-22 14:48:42.102239,54sanierung-apartment,4427.25,street b,2
2023-05-22 14:48:42.102292,55sanierung-apartment,10017.01,street c,3
2023-05-22 14:48:42.102346,56sanierung-apartment,20833.79,street c,3
2023-05-22 14:48:42.102399,57sanierung-apartment,35277.95,street a,4
2023-05-22 14:48:42.102452,58sanierung-apartment,5537.47,street b,5
2023-05-22 14:48:42.102505,59sanierung-apartment,5593.0,street c,1
2023-05-22 14:48:42.102559,60sanierung-apartment,16978.74,street c,4
2023-05-22 14:48:42.102612,61sanierung-apartment,9337.07,street a,2
2023-05-22 14:48:42.102665,62sanierung-apartment,19042.08,street b,4
2023-05-22 14:48:42.102718,63sanierung-apartment,5743.24,street c,1
2023-05-22 14:48:42.102771,64sanierung-apartment,37667.36,street c,5
2023-05-22 14:48:42.102824,65sanierung-apartment,20140.07,street a,3
2023-05-22 14:48:42.102877,66sanierung-apartment,13952.86,street b,4
2023-05-22 14:48:42.102930,67sanierung-apartment,24844.47,street c,3
2023-05-22 14:48:42.102982,68sanierung-apartment,11781.17,street c,3
2023-05-22 14:48:42.103036,69sanierung-apartment,42751.56,street a,5
2023-05-22 14:48:42.103090,70sanierung-apartment,10537.01,street b,2
2023-05-22 14:48:42.103143,71sanierung-apartment,19256.34,street c,5
2023-05-22 14:48:42.103196,72sanierung-apartment,29700.4,street c,4
2023-05-22 14:48:42.103249,73sanierung-apartment,1403.92,street a,1
2023-05-22 14:48:42.103302,74sanierung-apartment,16633.05,street b,3
2023-05-22 14:48:42.103355,75sanierung-apartment,6965.45,street c,5
2023-05-22 14:48:42.103408,76sanierung-apartment,13625.65,street c,2
2023-05-22 14:48:42.103461,77sanierung-apartment,7987.92,street a,4
2023-05-22 14:48:42.104169,78sanierung-apartment,6773.77,street b,4
2023-05-22 14:48:42.104301,79sanierung-apartment,30730.38,street c,4
2023-05-22 14:48:42.104362,80sanierung-apartment,1352.16,street c,1
2023-05-22 14:48:42.104420,81sanierung-apartment,5256.66,street a,1
2023-05-22 14:48:42.104475,82sanierung-apartment,8242.37,street b,1
2023-05-22 14:48:42.104529,83sanierung-apartment,16573.94,street c,4
2023-05-22 14:48:42.104584,84sanierung-apartment,14205.72,street c,3
2023-05-22 14:48:42.104639,85sanierung-apartment,5455.19,street a,2
2023-05-22 14:48:42.104692,86sanierung-apartment,38977.82,street b,5
2023-05-22 14:48:42.104746,87sanierung-apartment,27698.3,street c,3
2023-05-22 14:48:42.104904,88sanierung-apartment,23882.03,street c,3
2023-05-22 14:48:42.104990,89sanierung-apartment,9477.31,street a,1
2023-05-22 14:48:42.105045,90sanierung-apartment,20365.95,street b,5
2023-05-22 14:48:42.105098,91sanierung-apartment,23969.85,street c,3
2023-05-22 14:48:42.105150,92sanierung-apartment,3065.29,street c,2
2023-05-22 14:48:42.105202,93sanierung-apartment,13822.29,street a,3
2023-05-22 14:48:42.105255,94sanierung-apartment,19491.46,street b,2
2023-05-22 14:48:42.105308,95sanierung-apartment,5668.14,street c,2
2023-05-22 14:48:42.105360,96sanierung-apartment,9856.56,street c,1
2023-05-22 14:48:42.105412,97sanierung-apartment,26048.2,street a,5
2023-05-22 14:48:42.105464,98sanierung-apartment,3969.89,street b,2
2023-05-22 14:48:42.105516,99sanierung-apartment,1839.42,street c,1
2023-05-22 14:48:42.210126,1sanierung-apartment,13276.96,street a,4
2023-05-22 14:48:42.210409,2sanierung-apartment,8216.99,street b,5
2023-05-22 14:48:42.210493,3sanierung-apartment,4973.99,street c,3
2023-05-22 14:48:42.210556,4sanierung-apartment,12892.77,street c,3
2023-05-22 14:48:42.210613,5sanierung-apartment,11533.37,street a,5
2023-05-22 14:48:42.210668,6sanierung-apartment,4486.45,street b,3
2023-05-22 14:48:42.210724,7sanierung-apartment,4975.25,street c,1
2023-05-22 14:48:42.210778,8sanierung-apartment,14853.83,street c,2
2023-05-22 14:48:42.210832,9sanierung-apartment,44025.71,street a,5
2023-05-22 14:48:42.210885,10sanierung-apartment,4057.19,street b,3
2023-05-22 14:48:42.210941,11sanierung-apartment,24337.68,street c,3
2023-05-22 14:48:42.210995,12sanierung-apartment,30485.57,street c,5
2023-05-22 14:48:42.211048,13sanierung-apartment,8569.22,street a,1
2023-05-22 14:48:42.211100,14sanierung-apartment,11965.83,street b,2
2023-05-22 14:48:42.211153,15sanierung-apartment,31633.28,street c,5
2023-05-22 14:48:42.211204,16sanierung-apartment,26114.56,street c,5
2023-05-22 14:48:42.211256,17sanierung-apartment,11879.19,street a,3
2023-05-22 14:48:42.211309,18sanierung-apartment,31455.31,street b,4
2023-05-22 14:48:42.211362,19sanierung-apartment,9041.79,street c,1
2023-05-22 14:48:42.211415,20sanierung-apartment,8929.48,street c,2
2023-05-22 14:48:42.211467,21sanierung-apartment,28734.55,street a,4
2023-05-22 14:48:42.211519,22sanierung-apartment,25506.28,street b,3
2023-05-22 14:48:42.211572,23sanierung-apartment,1757.21,street c,1
2023-05-22 14:48:42.211625,24sanierung-apartment,19420.79,street c,3
2023-05-22 14:48:42.211678,25sanierung-apartment,7093.7,street a,4
2023-05-22 14:48:42.211730,26sanierung-apartment,11161.53,street b,2
2023-05-22 14:48:42.211782,27sanierung-apartment,4186.44,street c,1
2023-05-22 14:48:42.211834,28sanierung-apartment,6984.12,street c,1
2023-05-22 14:48:42.211886,29sanierung-apartment,21655.39,street a,5
2023-05-22 14:48:42.211938,30sanierung-apartment,26820.25,street b,3
2023-05-22 14:48:42.211992,31sanierung-apartment,4796.16,street c,3
2023-05-22 14:48:42.212045,32sanierung-apartment,4573.46,street c,1
2023-05-22 14:48:42.212098,33sanierung-apartment,26302.65,street a,4
2023-05-22 14:48:42.212150,34sanierung-apartment,21915.8,street b,4
2023-05-22 14:48:42.212202,35sanierung-apartment,13776.69,street c,3
2023-05-22 14:48:42.212254,36sanierung-apartment,33259.11,street c,5
2023-05-22 14:48:42.212306,37sanierung-apartment,17187.19,street a,3
2023-05-22 14:48:42.212359,38sanierung-apartment,46144.56,street b,5
2023-05-22 14:48:42.212411,39sanierung-apartment,9616.12,street c,5
2023-05-22 14:48:42.212464,40sanierung-apartment,13143.23,street c,5
2023-05-22 14:48:42.212516,41sanierung-apartment,6569.84,street a,5
2023-05-22 14:48:42.212568,42sanierung-apartment,7328.87,street b,3
2023-05-22 14:48:42.212622,43sanierung-apartment,27163.37,street c,4
2023-05-22 14:48:42.212674,44sanierung-apartment,4806.96,street c,1
2023-05-22 14:48:42.212727,45sanierung-apartment,29719.45,street a,3
